loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2029,2, Not Graduate, No,5408260.620677777,20510927.00344941,12,853.0397210662887,8736840.292657776,10101755.859968977,13231159.503335405,3142404.80528135, Approved
2030,2, Not Graduate, Yes,3851507.9276820524,13941990.623397399,2,376.2891830091965,7460267.359168567,2816586.442725301,10123751.05994654,6051783.900259338, Approved
2031,4, Not Graduate, Yes,487421.4224976613,135313032.94862157,5,463.1921909994478,661533.2162421476,608827.8790552446,2672628.8927871725,100716.26789111417, Approved
2032,1, Graduate, No,3368276.4294528738,14522568.709898664,16,634.46412364751,630511.7708633288,1907189.4365097359,14147337.91567091,2639905.0363013837, Approved
2033,0, Graduate, No,7681315.741269447,24476291.777366508,14,891.7535724164849,,11611101.971700434,16391030.408230629,10051890.978816342, Approved
2034,5, Not Graduate, Yes,6467475.804128039,22468971.979960658,2,462.12661535122174,129383.59575220104,10007373.734997755,15269107.078625534,7951444.788490733, Approved
2035,3, Not Graduate, Yes,1962529.7187409454,3900760.9682799634,18,477.9127309838431,392151.4040666281,265058.92480758054,6388747.337206476,2666828.797995642, Rejected
2036,3, Graduate, No,4063628.0698593007,6963196.2399117015,20,708.0012056638537,2310784.8926873654,3996141.7905429965,9971040.364548042,3089327.894599487,
2037,5, Not Graduate, No,3803275.672435793,10899297.894941213,10,776.6926699253927,2066969.4678746045,6586552.122337853,8486410.127986593,4885590.00809867, Approved
2038,1, Graduate, No,2591116.3940393203,9564437.07974244,6,595.4976968592969,3142118.7067944948,3752660.8392644185,7067112.195347601,2717234.4475674233,
2039,0, Not Graduate, No,192783.32752512864,-157384.96456417977,12,698.4323409608609,,-67446.28364587686,29333.08674482687,508133.15601575316, Approved
2040,4, Not Graduate, Yes,7700748.340315911,19495142.163686357,18,693.6465446501832,2481661.2073783563,9171952.812898597,18325991.42311926,4721955.459225032, Rejected
2041,3, Not Graduate, Yes,6234587.777437609,16649969.964260772,18,638.1746750737724,3862998.477452478,1065760.572296861,15088874.347388156,4824206.752801107, Rejected
2042,2, Graduate, No,3605768.8722315957,105243470.07115012,16,349.7202275115051,8991085.584001089,-294832.442220624,8978483.725386405,1753454.7557308627,
2043,0, Not Graduate, Yes,5085584.418947731,11155501.105097532,10,,8499167.124396767,298023.8955553195,10452474.772128468,6823066.218539839, Rejected
2044,2, Graduate, No,9613583.171330515,31755599.742151394,12,655.163434134182,17454862.735104464,16978305.076488286,23037004.886291463,11490028.609277861, Approved
2045,0, Graduate, No,6512166.907674418,19430816.12375752,16,865.7350435110758,16424875.927652733,13710137.960573787,16395017.763334503,10029317.555082444, Approved
2046,3, Graduate, No,9082910.389628787,30495565.63112641,16,757.8662248035104,1871350.963106785,1302410.1554927148,20502275.217166312,5097471.473587123, Approved
2047,3, Graduate, No,5507238.430494023,14473183.579590555,6,848.6932708967909,14821232.591221884,10163312.800266199,13137822.366062585,5543341.31829881, Approved
2048,1, Not Graduate, Yes,197375.5942656588,61058.51071175269,6,781.3712833616088,539068.8835879993,1075418.7316411175,-436120.0733705652,191117.39288418723, Approved
2049,5, Not Graduate, No,8014121.219316715,22717620.144936565,4,469.9090459486589,6237803.31878216,14712251.522076527,28528766.81289013,5734574.636538255, Approved
2050,0, Graduate, No,,15543676.297782041,18,546.0259494207182,,6920785.821170858,14721591.490171617,9085572.578833621, Rejected
2051,2, Not Graduate, No,8035284.875970427,16304832.237823643,14,300.0,19861775.411429025,5717651.0260954555,19263665.695550628,7041217.833232908, Rejected
2052,4, Graduate, No,5959682.362266681,,6,597.3305161763576,14677912.855560893,3808222.0858789994,23692652.728171702,3368986.7818947295, Approved
2053,2, Graduate, No,5195569.779669809,22572800.55911155,18,570.2057852134482,10710084.108169265,1886507.1686749419,11994539.902027354,5727647.563295871, Rejected
2054,5, Not Graduate, No,2480839.2464685924,7866042.749677627,4,854.9500100578897,7209526.58813842,1722271.0121033,8204337.405484047,2356187.2926776484, Approved
2055,2, Not Graduate, Yes,5593349.192903157,20996322.2828018,8,537.0516990960106,11261125.50490556,8614241.873588372,20275312.32729581,6721755.933869828, Approved
2056,3, Not Graduate, Yes,9517650.195316905,32451729.36434181,19,482.9612731682714,12526918.789541004,4501530.967133906,36205145.7233819,10666063.756373353, Rejected
2057,4, Graduate, No,8141433.888595857,19911315.5686345,6,404.0458755474,3568228.1993728364,15492319.976428939,16736485.4790638,, Rejected
2058,3, Not Graduate, No,5550809.004568425,20292325.542813707,16,512.2459219543963,13282448.291910008,4081277.195060684,15935611.171929084,4356164.114129519, Approved
2059,3, Graduate, No,6268965.716565467,24929057.062945377,12,595.5373314065585,18100646.068377472,11901315.370943146,9681096.98127878,7746866.259085812, Approved
2060,2, Graduate, No,5105274.0570241995,18171983.508376606,8,464.58028519360397,12389238.829003578,4434034.880346604,12489947.810711833,, Approved
2061,0, Not Graduate, Yes,4315632.148668004,15122728.365833448,20,766.4653572353811,5351333.64291759,2896977.3150788476,10463910.822930055,4986796.788532103, Approved
2062,1, Graduate, No,1731773.821447581,6457272.601268884,10,472.88135183262415,926145.9986976234,1336441.4633708103,4138332.085510808,2020884.8259688066, Approved
2063,1, Not Graduate, Yes,8670868.097544601,28846624.032698434,8,429.7718773652229,19618842.06059524,13750643.38334047,28048825.561375104,10315907.197867624, Rejected
2064,3, Graduate, Yes,6784658.4294282645,19353808.560548417,10,566.6664790498054,14934866.236680882,5297835.8930529365,25689602.08767559,8202002.120371581, Approved
2065,4, Not Graduate, No,7651635.120884219,,12,,12362456.868919607,8799874.878942018,18766761.08528531,10917529.939096533, Rejected
2066,5, Graduate, Yes,,9684758.509958798,16,663.1836621350387,4353459.784178174,2975013.196786655,5952911.514960574,, Approved
2067,0, Not Graduate, Yes,556407.7926006522,2832145.3273472316,4,783.4831003041827,2228991.4324585474,942086.0296019717,1373204.584462659,1920225.5180803873, Approved
2068,5, Graduate, No,6975813.512384469,19558712.751154352,12,491.71851991684974,5341020.101814632,12059257.076669632,17401533.543648597,3463095.7181865578, Rejected
2069,1, Graduate, Yes,5773934.3588194875,19104395.1095444,10,315.2119017355539,11685687.532542843,4681319.562670265,18004808.75493317,3365876.918959414, Rejected
2070,2, Not Graduate, Yes,2121371.5568760736,6053706.628942518,2,600.3540000038083,52121.71850344632,,8636560.620481836,1143552.2868903538, Approved
2071,1, Graduate, Yes,10160248.130092101,35044071.38980468,19,643.485848274157,,18522901.760272354,28635809.89541076,14988620.510802021, Approved
2072,3, Graduate, No,1650951.8318440353,3727656.343073808,2,600.9605464172153,709865.0110603638,2270696.138846746,3055926.361100973,2554971.143305365, Approved
2073,3, Graduate, No,4298776.790960575,12391820.374277385,6,537.2341999333572,10935067.46235977,4848222.878024248,15272968.795899305,5209250.101707472, Approved
2074,5, Graduate, No,9244462.41862145,17195046.74439811,18,466.1881462919061,24982549.91341699,,20537210.362132385,5705547.891601311, Rejected
2075,5, Not Graduate, Yes,5064853.257591831,,18,749.9993877497652,7146638.8745892905,931409.994296313,21863739.83294677,5152414.16597307, Approved
2076,0, Not Graduate, Yes,4672827.164171445,12990763.199750405,18,676.8736643534539,10760903.948413262,-291222.3889527002,9862293.477133043,3022800.5583527694,
2077,2, Graduate, No,1896484.0252824058,,4,802.9726087636865,4852627.669716939,3378600.491194027,5369026.716761968,1199510.0595847769, Approved
2078,1, Not Graduate, Yes,4456420.432688642,,16,439.7162736656768,12132790.385626012,1513083.2834906378,13202105.279019032,4369546.522533695, Rejected
2079,2, Graduate, No,9321327.433455434,21283989.114531055,2,487.06587019111316,3652901.8494754955,2080375.6977388214,36192857.02076924,6384099.573256413, Approved
2080,4, Not Graduate, No,45254476.48349285,5163628.682164737,8,317.83008823379964,1222214.6186614432,1110255.888435516,3331616.94760547,2380746.47475256, Approved
2081,2, Graduate, No,5278286.981764188,18852681.314263806,11,343.99808622693,5783108.730012249,2254249.264987993,,3838014.2319527436, Rejected
2082,4, Not Graduate, No,7075524.17826558,20572522.222430017,8,690.7072606281662,4936165.979006758,6385200.315593675,28882822.14332224,10484430.895009315, Approved
2083,1, Graduate, No,5876793.664898886,19676156.105289396,6,495.41649869359173,14334771.206015829,10642519.131766882,16006451.149808796,5464503.368389054, Approved
2084,0, Not Graduate, Yes,115775.50754197233,3635296.906319312,2,578.210751685069,1455653.530107879,916755.0188047085,2522173.7050050176,404372.2257415353, Approved
2085,5, Graduate, Yes,2716277.0779623943,10828616.27534962,12,424.7594552623581,7581717.760927398,2116875.4996527582,6808828.990507316,2034978.5844719347, Approved
2086,2, Not Graduate, Yes,1481064.9710529621,4134129.2825791347,20,630.7411691604125,1095310.778569892,1837644.688208527,4848229.846813196,1553239.0068710423, Approved
2087,3, Graduate, Yes,8453422.752609607,34670749.02281549,14,300.0,7962180.330709721,9889014.362536343,21102267.973810513,6010678.8766426835, Rejected
2088,5, Graduate, No,5669947.6963195205,11637705.747726036,14,365.29769140274095,13059437.528279038,1183339.6313022166,21027769.690347634,2691068.4660247527, Rejected
2089,3, Not Graduate, Yes,6864258.360192697,20545431.582983363,4,755.8995415741149,9166720.782972243,,21366282.376263104,7554803.121172298, Approved
2090,2, Not Graduate, Yes,3259008.710037155,7044528.2431333205,17,456.98596499094685,2583794.1906771874,3212192.395469265,7827683.014965319,4102469.1975654326, Approved
2091,2, Not Graduate, Yes,,9459364.737694645,8,800.0284936361979,5122380.004606682,2994517.749877777,10789727.422794484,, Approved
2092,5, Not Graduate, No,,21147551.16326495,2,503.41971484392695,7438717.984281921,14008311.037391335,19455191.06045519,7912892.045927571, Approved
2093,3, Not Graduate, No,3040111.162598802,6854695.137076184,8,631.0413242410314,4023477.8117487226,2291839.787397976,7772959.251176833,1142714.938169632, Approved
2094,3, Graduate, Yes,9193925.036199259,24442330.042157505,10,427.4113042516142,8731207.620291334,13783356.650323113,23518079.829968877,5847381.32547725, Rejected
2095,5, Not Graduate, No,2059589.1579452613,6313308.999672815,14,306.994340393944,3741712.6668129954,1701506.6120677567,3465240.1692669513,1648938.7164520705,
2096,3, Graduate, No,8503120.498681882,29218270.98883178,2,456.9328638235052,11579126.781299625,1328427.3534819307,,7516152.606420793, Approved
2097,5, Graduate, Yes,3544838.184676179,13928337.094943084,10,605.6494279712035,6865386.439278683,2123242.7383446684,11693504.496403705,3212635.1173938033, Approved
2098,2, Not Graduate, Yes,5007809.587446585,11273570.491302507,6,870.8339431953628,8217502.192368714,635484.6788881131,10095164.06090945,6954956.65853262, Approved
2099,5, Graduate, Yes,,2466126.9148339774,16,368.58483456894885,936354.2157173047,2399521.778884903,1181899.5843833587,2104051.6168148876, Rejected
2100,5, Not Graduate, No,4556280.719479753,12363356.04036558,18,552.8904185155787,8371559.578359881,2251468.6618445776,11915946.125322828,5803942.283880852, Rejected
2101,3, Not Graduate, Yes,5185450.904129201,17075268.189645752,8,344.67617606246,8923116.405698294,,15059894.219694706,7086603.324281845, Rejected
2102,1, Not Graduate, No,2230169.1045449213,5167207.612100575,2,431.2917170334563,5824357.392186885,3980710.550813265,7603431.42354305,943832.7541420545, Approved
2103,3, Graduate, No,882756.6270644377,1885566.6473487976,6,580.8285770975093,1248198.586385841,-177601.39283694286,2414203.3520242292,305060.11498114193, Approved
2104,3, Not Graduate, Yes,6206355.162859326,15830374.842407212,12,300.0,2006442.63168894,3871257.603713788,22087394.361737955,3169069.7709644283, Rejected
2105,3, Not Graduate, No,456897.4938434899,5542379.8319931775,6,806.0244133046931,971513.2248045073,1142246.8908756035,5098839.232353115,1567290.8268565247,
2106,1, Graduate, Yes,2740489.7159820944,105243470.07115012,20,889.9444162825391,-1777331.4281889116,2043296.7079485422,5126613.017436289,2234664.725691533, Approved
2107,0, Not Graduate, No,217798.85957604632,358893.49594009866,20,461.4532108943433,-654625.2459572165,745410.125384372,88605.38996935479,204415.16487810505, Rejected
2108,4, Not Graduate, No,1082879.2558115127,1939237.2188084796,12,424.25047821896527,132249.2874134064,-146760.3367531092,1721370.6886269003,627897.7039537182, Approved
2109,5, Not Graduate, Yes,2541149.9857358416,10205956.79717217,16,781.3864452607394,517262.0933164477,1560724.07840145,9290950.611853197,1910104.794906394, Approved
2110,1, Graduate, No,9354922.095911901,29780350.25304306,4,,13336385.30955306,11937766.719332146,30314305.34201745,7852691.180710034, Approved
2111,0, Graduate, Yes,671311.5054298757,3505222.9335169327,8,551.2617551281612,1640281.133535388,1075156.081519992,1010989.2569690205,1524348.9753055286, Approved
2112,2, Graduate, No,5585976.37807936,11264551.689008623,6,362.27298654258794,3242127.9217282576,6468821.519000657,22858462.238233816,5083863.745657247, Rejected
2113,1, Not Graduate, No,6591941.753811239,20393126.656995364,4,397.7235093316668,12591847.91353767,11301495.172077624,16428735.223096166,3720445.1641138853, Approved
2114,3, Graduate, Yes,5700696.313193991,75173907.19367865,16,388.00126977571466,2458725.0868643983,5646550.868077388,16329065.731027022,6216186.971724284, Rejected
2115,0, Not Graduate, Yes,5310467.0888737,12626779.644540425,18,763.2073211472876,3523878.598640717,1644470.734359672,15305741.700429764,3259266.0781837087, Approved
2116,4, Not Graduate, Yes,7488856.126966104,25509309.851182036,2,477.1069217671585,9851018.959661573,10399698.892439723,19164486.651338264,5495556.096314345, Approved
2117,3, Not Graduate, Yes,3854291.6652804115,8753822.78155012,12,312.09729089300134,7659734.516647328,2512748.9776502806,15143665.04880491,5100096.103077146, Rejected
2118,2, Not Graduate, Yes,2556979.0975904614,7631805.324794156,14,580.9295652985726,6321714.148275545,3686316.561850044,10980266.077732056,2353158.7012160188, Approved
2119,0, Not Graduate, Yes,2526219.3604346886,12392804.847041607,3,339.75923781078944,4796081.30695007,223112.99674884582,8136351.509040194,3236950.9895920237, Approved
2120,3, Graduate, Yes,7890411.941441888,25266860.652513858,4,300.0,21358009.84556058,7616084.0121405525,26206898.020967003,6433129.687349491, Rejected
2121,0, Graduate, Yes,2873656.4855133453,6895778.397211394,8,515.4778979673524,4028738.8638180834,1839257.380366448,,2901222.612578667, Approved
2122,0, Not Graduate, Yes,634314.1065872482,1409536.3627218544,12,556.9167903829342,788834.9239798334,431489.4597554792,3902179.548243612,866574.043744183, Approved
2123,0, Graduate, Yes,3159638.0208990453,9103551.199327635,18,776.5712523694269,6134896.97527984,4020838.2390217865,6476170.712124489,4722131.345277736, Approved
2124,0, Graduate, Yes,464010.30360963166,1463989.4093497293,4,844.026475211554,570678.9636713985,-96618.40484221002,1341120.066203857,, Approved
2125,2, Not Graduate, Yes,8139174.524952341,25755539.01974914,16,755.4372310061586,10710332.72305525,8785862.131062282,26259070.39646882,10459733.685470618, Approved
2126,5, Not Graduate, No,5695880.490658876,16558119.42224144,12,476.6929654005351,5415272.529982914,5414640.536103295,13967073.17527905,5601743.208104258, Approved
2127,0, Not Graduate, Yes,,12501043.598622205,8,424.93888154015127,3576408.183337625,2416028.97864288,9224310.885871433,3406841.4714574744, Approved
2128,3, Not Graduate, Yes,9124716.22206538,135313032.94862157,12,899.7579926727487,21881074.700176734,13758540.30151777,27900015.364622694,4991089.868498289, Approved
